Bathrooms,Bedrooms,Built Year,Garage Space,Kitchens,Price,Square Feet,Property Type_Condominium,Property Type_Duplex,Property Type_Manufactured Home,Property Type_Multi Family,Property Type_Retail,Property Type_Single Family Residence,Property Type_Townhouse,Property Type_Unimproved Land,Property Type_Warehouse,City_Regina,City_Saskatoon
3,5,1972,1,1,343500,1120,0,0,0,0,0,1,0,0,0,0,1
4,3,2012,1,1,359900,1381,0,0,0,0,1,0,0,0,0,1,0
1,5,1908,1,1,258000,1705,0,0,0,0,1,0,0,0,0,1,0
2,3,1978,1,1,269900,600,0,0,0,0,0,0,1,0,0,0,1
1,2,1941,1,1,194900,860,0,0,0,0,0,1,0,0,0,1,0
2,4,1973,2,1,270000,1296,0,0,0,0,0,1,0,0,0,1,0
3,3,2023,2,1,669900,1695,0,0,0,0,1,0,0,0,0,0,1
1,0,1971,1,1,204900,864,0,0,0,0,0,1,0,0,0,1,0
2,4,1953,1,1,339900,1008,0,0,0,0,0,1,0,0,0,1,0
2,2,2020,1,1,474900,1205,1,0,0,0,0,0,0,0,0,1,0
1,3,1963,1,1,152900,954,0,0,0,0,1,0,0,0,0,1,0
4,3,2012,2,1,539900,1656,0,0,0,0,1,0,0,0,0,1,0
4,4,2014,3,1,1225900,2495,0,0,0,0,1,0,0,0,0,0,1
2,5,1963,2,2,469900,1120,0,0,0,0,0,1,0,0,0,0,1
2,4,1965,2,1,290000,1040,0,0,0,0,0,1,0,0,0,1,0
3,4,1998,2,1,579900,1722,0,0,0,0,0,1,0,0,0,0,1
2,3,1963,2,1,314900,896,0,0,0,0,0,1,0,0,0,0,1
4,6,2010,3,1,1890000,4104,0,0,0,0,1,0,0,0,0,1,0
2,2,2008,1,1,315000,1153,1,0,0,0,0,0,0,0,0,1,0
4,5,1977,2,1,549900,1910,0,0,0,0,1,0,0,0,0,0,1
1,2,1983,1,1,139900,738,0,0,0,0,1,0,0,0,0,0,1
4,3,2010,2,1,589900,1840,0,0,0,0,1,0,0,0,0,0,1
2,2,2000,2,1,199900,1600,0,0,1,0,0,0,0,0,0,0,1
1,2,2011,2,1,239900,859,0,0,0,0,0,1,0,0,0,0,1
1,3,1975,1,1,259900,853,0,0,0,0,0,1,0,0,0,1,0
2,3,2006,1,1,278900,1191,0,0,0,0,1,0,0,0,0,1,0
1,2,1979,1,1,89900,825,1,0,0,0,0,0,0,0,0,1,0
3,3,2024,2,1,459900,1505,0,0,0,0,1,0,0,0,0,0,1
4,4,2017,2,2,519900,1960,0,0,0,1,0,0,0,0,0,1,0
3,3,1986,2,1,410000,1506,0,0,0,0,0,1,0,0,0,1,0
2,4,1958,2,1,325000,975,0,0,0,0,0,1,0,0,0,1,0
3,4,1984,2,1,539900,1295,0,0,0,0,0,1,0,0,0,0,1
2,2,1908,1,2,269900,1257,0,0,0,0,0,1,0,0,0,1,0
3,2,2011,1,1,379900,1415,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,443900,1485,0,0,0,0,1,0,0,0,0,1,0
3,4,2025,2,1,629900,1766,0,0,0,0,1,0,0,0,0,0,1
2,3,1973,2,1,149999,1034,0,0,0,0,1,0,0,0,0,1,0
1,3,1961,1,1,199900,888,0,0,0,0,0,1,0,0,0,1,0
2,2,2003,1,1,256900,1011,1,0,0,0,0,0,0,0,0,0,1
1,2,1968,2,1,159900,950,1,0,0,0,0,0,0,0,0,0,1
2,3,1924,1,1,99500,1040,0,0,0,0,1,0,0,0,0,1,0
4,5,1981,2,1,784900,2381,0,0,0,0,1,0,0,0,0,0,1
2,5,1963,1,2,299000,960,0,0,0,0,0,1,0,0,0,0,1
2,3,2003,1,1,179900,742,0,0,0,0,0,0,1,0,0,0,1
3,4,1964,2,1,599900,1624,0,0,0,0,0,1,0,0,0,1,0
3,4,1933,2,1,674900,1940,0,0,0,0,1,0,0,0,0,0,1
3,4,1954,1,3,240000,989,0,0,0,0,0,1,0,0,0,0,1
2,4,1942,1,2,350000,1800,0,0,0,0,0,1,0,0,0,0,1
3,3,2002,2,1,424900,1258,0,0,0,0,0,1,0,0,0,1,0
2,2,2002,1,1,259900,1202,0,0,0,0,1,0,0,0,0,1,0
2,5,1977,2,2,399900,1026,0,0,0,0,0,1,0,0,0,0,1
2,4,1956,1,2,369000,816,0,0,0,0,0,1,0,0,0,0,1
3,3,2009,1,1,319900,1401,0,0,0,0,1,0,0,0,0,0,1
4,4,2018,1,1,459900,1550,0,0,0,0,1,0,0,0,0,1,0
4,4,2009,3,1,1549000,2232,0,0,0,0,0,1,0,0,0,1,0
2,5,1974,1,1,309900,1076,0,0,0,0,0,1,0,0,0,1,0
4,5,1921,1,2,290327,1907,0,0,0,0,1,0,0,0,0,0,1
3,5,1976,1,3,315781,924,0,1,0,0,0,0,0,0,0,1,0
3,3,2024,2,1,826196,2275,0,0,0,0,1,0,0,0,0,0,1
2,5,1974,2,2,368855,1688,0,0,0,0,0,1,0,0,0,1,0
3,5,2013,2,1,708837,1772,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,459035,1404,0,0,0,0,1,0,0,0,0,0,1
2,4,1988,2,1,448150,1000,0,0,0,0,0,1,0,0,0,0,1
2,3,2006,1,1,277428,1191,0,0,0,0,1,0,0,0,0,1,0
3,3,2015,2,1,427355,1770,0,0,0,0,0,0,1,0,0,0,1
3,5,1973,2,1,449172,1142,0,0,0,0,0,1,0,0,0,0,1
3,3,1996,2,1,649393,1357,0,0,0,0,0,0,1,0,0,0,1
3,3,1927,2,1,341258,1403,0,0,0,0,1,0,0,0,0,1,0
2,3,2015,1,1,334784,1245,0,0,0,0,1,0,0,0,0,0,1
4,4,1992,2,1,858585,2310,0,0,0,0,1,0,0,0,0,1,0
3,4,1996,2,1,494200,1759,0,0,0,0,1,0,0,0,0,0,1
2,4,1981,1,2,388087,880,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,1,1,384449,1340,0,0,0,0,1,0,0,0,0,1,0
1,4,1973,1,1,267641,1042,0,0,0,0,0,1,0,0,0,1,0
2,3,1973,2,1,148769,1034,0,0,0,0,1,0,0,0,0,1,0
3,3,1994,2,1,868149,1728,0,0,0,0,0,1,0,0,0,1,0
1,3,1920,2,1,253177,1160,0,0,0,0,0,1,0,0,0,0,1
3,3,2016,3,1,898193,1701,0,0,0,0,0,1,0,0,0,0,1
4,4,2007,2,2,1151660,2549,0,0,0,0,0,1,0,0,0,1,0
1,1,1968,0,1,108961,628,1,0,0,0,0,0,0,0,0,0,1
2,3,1962,2,1,289986,1445,0,0,0,0,0,1,0,0,0,0,1
3,4,1986,2,1,388312,1302,0,0,0,0,0,1,0,0,0,1,0
2,5,1958,2,1,351367,1120,0,0,0,0,0,1,0,0,0,1,0
2,4,1974,2,1,326468,1080,0,0,0,0,0,1,0,0,0,1,0
3,3,1973,2,1,258188,1408,0,0,0,0,1,0,0,0,0,1,0
2,3,1973,1,1,153983,1034,0,0,0,0,0,0,1,0,0,1,0
2,2,1970,1,1,400923,1155,1,0,0,0,0,0,0,0,0,0,1
1,4,1973,1,1,268817,1042,0,0,0,0,0,1,0,0,0,1,0
1,3,1948,2,1,231919,937,0,0,0,0,0,1,0,0,0,1,0
3,5,1976,1,1,449003,1431,0,0,0,0,0,1,0,0,0,0,1
2,3,1983,1,1,210910,1313,0,0,0,0,0,0,1,0,0,0,1
2,5,1974,1,2,351768,807,0,0,0,0,0,1,0,0,0,0,1
1,1,1969,1,1,139741,643,0,0,0,0,1,0,0,0,0,0,1
3,5,2013,2,1,475553,1008,0,0,0,0,0,1,0,0,0,0,1
4,5,1979,3,1,658407,2849,0,0,0,0,1,0,0,0,0,0,1
2,5,1961,2,2,321866,1050,0,0,0,0,0,1,0,0,0,1,0
4,3,2021,2,1,519577,1573,0,0,0,0,1,0,0,0,0,0,1
2,3,2006,1,1,650162,1787,1,0,0,0,0,0,0,0,0,0,1
4,4,1966,2,1,850898,3325,0,0,0,0,1,0,0,0,0,1,0
1,2,1913,1,1,300565,1195,0,0,0,0,0,1,0,0,0,1,0
2,2,2003,1,1,256934,1011,1,0,0,0,0,0,0,0,0,0,1
1,4,1969,1,1,278660,913,0,0,0,0,0,1,0,0,0,0,1
1,1,1950,0,1,241821,540,0,0,0,0,0,1,0,0,0,0,1
2,3,1949,1,1,260914,842,0,0,0,0,0,1,0,0,0,1,0
2,4,1963,1,2,321079,1071,0,0,0,0,0,1,0,0,0,1,0
2,2,2013,1,1,238124,912,1,0,0,0,0,0,0,0,0,1,0
4,4,2005,2,1,643778,1825,0,0,0,0,1,0,0,0,0,0,1
2,3,1955,2,2,245589,960,0,0,0,0,0,1,0,0,0,1,0
3,4,2021,2,1,615350,1797,0,0,0,0,1,0,0,0,0,0,1
1,2,1948,1,1,200401,680,0,0,0,0,0,1,0,0,0,0,1
2,3,1987,2,1,250601,1080,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,444856,1485,0,0,0,0,1,0,0,0,0,1,0
4,5,1979,2,2,522779,1246,0,0,0,0,0,1,0,0,0,0,1
1,1,1967,1,1,169447,732,1,0,0,0,0,0,0,0,0,0,1
1,1,1950,0,1,237915,540,0,0,0,0,0,1,0,0,0,0,1
2,2,2012,1,1,308417,1087,1,0,0,0,0,0,0,0,0,1,0
2,5,1934,1,1,228328,865,0,0,0,0,0,1,0,0,0,0,1
2,5,1927,1,2,298030,1160,0,0,0,0,0,1,0,0,0,0,1
1,1,2017,1,1,175970,425,0,0,0,0,0,0,1,0,0,1,0
3,4,2025,2,1,630122,1766,0,0,0,0,1,0,0,0,0,0,1
4,5,1952,2,1,657624,1346,0,0,0,0,1,0,0,0,0,0,1
2,4,1956,2,2,273595,1176,0,0,0,0,0,1,0,0,0,1,0
1,2,1925,1,1,179386,877,0,0,0,0,0,1,0,0,0,1,0
2,2,2010,1,1,239955,1140,1,0,0,0,0,0,0,0,0,1,0
2,2,1966,1,1,239189,780,0,0,0,0,0,1,0,0,0,0,1
2,5,1957,2,2,410847,1110,0,0,0,0,0,1,0,0,0,0,1
2,3,1971,2,1,378943,867,0,0,0,0,0,1,0,0,0,0,1
2,4,1956,2,1,429752,1084,0,0,0,0,0,1,0,0,0,0,1
2,2,1986,1,1,151164,964,1,0,0,0,0,0,0,0,0,1,0
1,1,1982,1,1,139027,667,1,0,0,0,0,0,0,0,0,0,1
4,4,2000,3,1,1348878,3637,0,0,0,0,1,0,0,0,0,1,0
4,5,2014,2,1,726841,1896,0,0,0,0,1,0,0,0,0,0,1
2,3,1951,1,1,240230,912,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,488497,1523,0,0,0,0,1,0,0,0,0,0,1
3,4,1988,2,1,378651,1053,0,0,0,0,0,1,0,0,0,1,0
2,5,1963,1,2,297869,960,0,0,0,0,0,1,0,0,0,0,1
4,5,2017,2,3,685914,1619,0,0,0,0,0,1,0,0,0,0,1
1,2,1912,1,1,137137,810,0,0,0,0,0,1,0,0,0,1,0
3,4,1965,1,1,336070,1084,0,0,0,0,0,1,0,0,0,1,0
2,2,1950,1,1,165331,816,0,0,0,0,0,1,0,0,0,1,0
2,2,1972,1,1,241402,969,1,0,0,0,0,0,0,0,0,1,0
2,4,1966,1,1,326891,1005,0,0,0,0,0,1,0,0,0,0,1
2,4,1977,1,1,308820,967,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,1,1,478056,1486,0,0,0,0,1,0,0,0,0,0,1
1,1,1968,1,1,117802,608,0,0,0,0,0,0,1,0,0,0,1
3,3,2015,1,1,379955,1325,0,0,0,0,1,0,0,0,0,0,1
4,4,2016,1,2,571660,1530,0,0,0,0,1,0,0,0,0,0,1
4,5,2023,2,1,851098,2418,0,0,0,0,1,0,0,0,0,0,1
2,3,1980,1,1,221036,1109,1,0,0,0,0,0,0,0,0,0,1
2,5,1962,2,2,375364,1050,0,0,0,0,0,1,0,0,0,1,0
2,2,1983,1,1,193286,980,1,0,0,0,0,0,0,0,0,0,1
3,4,2024,2,1,574992,1738,0,0,0,0,1,0,0,0,0,0,1
3,3,1978,2,1,338463,1259,0,0,0,0,0,1,0,0,0,0,1
2,3,1975,2,1,220480,1016,0,0,0,0,1,0,0,0,0,1,0
3,4,1990,2,1,581169,1684,0,0,0,0,0,1,0,0,0,0,1
1,2,2013,2,1,233278,954,0,0,0,0,0,0,1,0,0,0,1
4,5,2018,2,1,1248989,2173,0,0,0,0,0,1,0,0,0,1,0
2,3,2013,1,1,479222,1214,0,0,0,0,0,1,0,0,0,0,1
1,3,1973,1,1,179310,924,0,0,0,0,0,1,0,0,0,1,0
1,3,1959,1,1,245699,960,0,0,0,0,0,1,0,0,0,0,1
3,3,1978,0,1,341806,1259,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,2,1,442312,1485,0,0,0,0,1,0,0,0,0,1,0
1,2,1976,1,1,99898,909,0,0,0,0,0,0,1,0,0,1,0
3,5,2024,2,1,668536,2213,0,0,0,0,1,0,0,0,0,1,0
3,5,1967,1,2,399017,930,0,0,0,0,0,1,0,0,0,0,1
2,3,1961,2,1,241542,1200,0,0,0,0,1,0,0,0,0,1,0
1,3,1949,1,1,180172,840,0,0,0,0,0,1,0,0,0,1,0
1,3,1975,1,1,253977,864,0,0,0,0,0,1,0,0,0,0,1
1,2,2006,1,1,209057,872,1,0,0,0,0,0,0,0,0,0,1
3,4,2012,2,1,591542,1560,0,0,0,0,0,1,0,0,0,0,1
2,5,1961,2,2,318014,1050,0,0,0,0,0,1,0,0,0,1,0
4,5,1968,2,1,430052,2079,0,0,0,0,0,1,0,0,0,1,0
3,3,2011,1,1,360414,1250,0,0,0,0,1,0,0,0,0,0,1
4,4,2006,2,1,641266,1890,0,0,0,0,1,0,0,0,0,0,1
1,3,1924,1,1,243457,1150,0,0,0,0,0,1,0,0,0,1,0
3,3,2023,2,1,628898,1573,0,0,0,0,1,0,0,0,0,0,1
2,5,1957,1,2,311034,1152,0,0,0,0,0,1,0,0,0,0,1
2,2,2015,1,1,429003,1261,1,0,0,0,0,0,0,0,0,0,1
2,5,1912,2,1,268955,1820,0,0,0,0,1,0,0,0,0,1,0
1,3,1930,1,1,144237,648,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,568768,1657,0,0,0,0,1,0,0,0,0,1,0
2,4,1957,1,1,178046,797,0,0,0,0,0,1,0,0,0,1,0
1,2,1982,1,1,139418,829,1,0,0,0,0,0,0,0,0,0,1
1,2,1908,1,1,254799,1214,1,0,0,0,0,0,0,0,0,1,0
4,3,2004,3,1,1396269,2706,0,0,0,0,0,1,0,0,0,0,1
1,3,1910,1,1,81413,776,0,0,0,0,0,1,0,0,0,1,0
2,4,1975,2,2,231059,826,0,0,0,0,0,1,0,0,0,1,0
2,2,2019,1,1,700541,1065,1,0,0,0,0,0,0,0,0,0,1
2,2,1953,1,1,401610,1478,1,0,0,0,0,0,0,0,0,1,0
3,3,1996,2,1,650799,1357,0,0,0,0,0,0,1,0,0,0,1
2,4,1964,1,1,199072,1038,0,0,0,0,0,1,0,0,0,1,0
1,2,1967,1,1,188948,1008,0,0,0,0,0,0,1,0,0,0,1
1,4,1973,1,1,267216,1042,0,0,0,0,0,1,0,0,0,1,0
3,4,1988,2,1,380297,1053,0,0,0,0,0,1,0,0,0,1,0
4,5,2013,3,1,719885,2179,0,0,0,0,1,0,0,0,0,0,1
3,3,2010,2,1,630897,1987,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,1,1,383430,1340,0,0,0,0,1,0,0,0,0,1,0
3,4,2020,2,1,680893,1206,0,0,0,0,0,0,1,0,0,0,1
2,4,1976,1,2,357048,1182,0,0,0,0,0,1,0,0,0,0,1
1,3,1975,2,1,189063,924,0,0,0,0,0,1,0,0,0,1,0
3,4,2016,3,1,454641,1672,0,0,0,0,1,0,0,0,0,0,1
1,2,1941,1,1,193895,860,0,0,0,0,0,1,0,0,0,1,0
4,3,1986,2,1,558696,1823,0,0,0,0,1,0,0,0,0,0,1
3,3,2013,2,1,800222,2352,0,0,0,0,1,0,0,0,0,1,0
1,2,1968,2,1,159692,950,1,0,0,0,0,0,0,0,0,0,1
1,2,1925,1,1,179030,877,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,619543,2020,0,0,0,0,1,0,0,0,0,1,0
2,5,1952,1,2,230832,1224,0,0,0,0,0,1,0,0,0,1,0
1,4,1924,2,1,75266,850,0,0,0,0,0,1,0,0,0,1,0
2,3,1915,1,1,330264,921,0,0,0,0,1,0,0,0,0,0,1
1,2,1949,2,1,166912,610,0,0,0,0,0,1,0,0,0,1,0
3,3,1983,2,1,647993,2363,0,0,0,0,1,0,0,0,0,0,1
3,3,1961,1,1,431602,1798,0,0,0,0,0,1,0,0,0,1,0
3,4,1991,2,1,690868,2173,0,0,0,0,1,0,0,0,0,0,1
2,3,2015,2,1,351522,1200,0,0,0,0,1,0,0,0,0,0,1
3,3,2016,0,1,300165,1396,0,0,0,0,1,0,0,0,0,0,1
4,3,2016,2,1,426560,1274,0,0,0,0,1,0,0,0,0,1,0
3,3,2023,2,1,628424,1573,0,0,0,0,1,0,0,0,0,0,1
4,4,2011,2,1,659302,1899,0,0,0,0,1,0,0,0,0,0,1
2,1,2025,2,1,679947,1110,0,0,0,0,0,0,1,0,0,0,1
4,3,2016,2,1,424377,1274,0,0,0,0,1,0,0,0,0,1,0
3,4,1918,2,2,397848,1665,0,0,0,0,0,1,0,0,0,1,0
2,2,1986,1,1,148913,964,1,0,0,0,0,0,0,0,0,1,0
2,5,1965,1,1,323383,864,0,0,0,0,0,1,0,0,0,0,1
1,3,1927,1,1,310904,906,0,0,0,0,0,1,0,0,0,0,1
2,4,1963,1,1,243614,1060,0,0,0,0,0,1,0,0,0,1,0
2,4,1971,1,1,264793,954,0,0,0,0,0,1,0,0,0,1,0
1,1,1964,2,1,98890,637,1,0,0,0,0,0,0,0,0,1,0
2,4,1966,1,1,326339,1005,0,0,0,0,0,1,0,0,0,0,1
2,2,1928,1,1,148057,752,0,0,0,0,0,1,0,0,0,1,0
2,3,1961,1,1,327686,1120,0,0,0,0,0,1,0,0,0,1,0
3,2,2005,1,1,331895,1181,0,0,0,0,1,0,0,0,0,1,0
3,3,2014,1,1,368217,1340,0,0,0,0,1,0,0,0,0,0,1
2,2,2006,2,1,238683,946,0,0,0,0,1,0,0,0,0,1,0
4,4,2010,3,1,1046381,2310,0,0,0,0,1,0,0,0,0,0,1
1,3,1930,1,1,129227,750,0,0,0,0,0,1,0,0,0,0,1
2,2,2000,2,1,200080,1600,0,0,1,0,0,0,0,0,0,0,1
1,2,1979,1,1,168077,990,1,0,0,0,0,0,0,0,0,1,0
1,2,1929,1,1,153081,1008,0,0,0,0,0,1,0,0,0,1,0
1,4,1963,1,1,315800,1494,0,0,0,0,0,1,0,0,0,1,0
1,3,1975,1,1,260294,853,0,0,0,0,0,1,0,0,0,1,0
2,2,2012,1,1,309344,1087,1,0,0,0,0,0,0,0,0,1,0
1,3,1963,1,1,275179,1340,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,2,1,448832,1404,0,0,0,0,1,0,0,0,0,0,1
1,1,2014,1,1,197058,538,1,0,0,0,0,0,0,0,0,0,1
1,2,1924,2,1,188356,720,0,0,0,0,0,1,0,0,0,1,0
3,5,1929,1,2,475454,2164,0,0,0,0,1,0,0,0,0,0,1
2,3,1921,1,1,209942,800,0,0,0,0,0,1,0,0,0,0,1
2,3,1973,2,1,341886,1040,0,0,0,0,0,1,0,0,0,1,0
2,1,1916,1,1,523339,2290,0,0,0,0,0,0,0,0,1,0,1
1,3,1950,1,1,172940,920,0,0,0,0,0,1,0,0,0,0,1
2,5,1963,2,2,470362,1120,0,0,0,0,0,1,0,0,0,0,1
2,3,1999,1,1,141359,1280,0,0,1,0,0,0,0,0,0,1,0
4,4,2015,3,1,1976180,3953,0,0,0,0,1,0,0,0,0,1,0
3,5,1910,2,3,323489,2206,0,0,0,0,1,0,0,0,0,1,0
1,2,1981,1,1,210627,800,0,0,0,0,0,1,0,0,0,1,0
1,2,1912,2,1,199092,678,0,0,0,0,0,1,0,0,0,0,1
3,4,1980,3,2,750756,1877,0,0,0,0,0,1,0,0,0,0,1
2,4,1945,1,1,168609,1088,0,0,0,0,0,1,0,0,0,1,0
3,4,2015,2,1,479235,1231,0,0,0,0,0,1,0,0,0,0,1
4,4,2013,2,1,548630,1324,0,0,0,0,1,0,0,0,0,0,1
4,5,1988,3,1,2100608,3347,0,0,0,0,1,0,0,0,0,0,1
1,3,1977,1,1,158713,960,0,0,0,0,0,0,1,0,0,1,0
2,4,1972,2,1,264392,1408,0,0,0,0,0,1,0,0,0,1,0
4,4,2014,2,1,611656,1531,0,0,0,0,1,0,0,0,0,0,1
2,4,1980,1,1,373293,828,0,0,0,0,0,1,0,0,0,0,1
3,2,2016,2,1,401399,1074,0,0,0,0,1,0,0,0,0,0,1
1,2,2008,2,1,191119,897,0,0,0,0,0,0,1,0,0,1,0
3,5,1910,2,3,323453,2206,0,0,0,0,1,0,0,0,0,1,0
4,5,1956,3,1,1599927,2095,0,0,0,0,0,1,0,0,0,0,1
2,4,1971,2,2,283424,1196,0,0,0,0,0,1,0,0,0,1,0
2,4,1958,2,1,323416,975,0,0,0,0,0,1,0,0,0,1,0
4,5,2024,2,2,599575,1460,0,0,0,0,0,1,0,0,0,0,1
4,4,1979,2,1,631894,2405,0,0,0,0,1,0,0,0,0,0,1
3,4,1929,2,3,201716,1240,0,0,0,0,1,0,0,0,0,1,0
1,3,1955,2,1,209759,960,0,0,0,0,0,1,0,0,0,1,0
1,2,1981,1,1,211349,800,0,0,0,0,0,1,0,0,0,1,0
2,3,1927,2,1,299666,816,0,0,0,0,0,1,0,0,0,1,0
3,4,1974,2,2,401282,1916,0,0,0,0,1,0,0,0,0,1,0
3,4,2021,2,1,613457,1797,0,0,0,0,1,0,0,0,0,0,1
3,5,1963,2,1,495762,1755,0,0,0,0,0,1,0,0,0,1,0
2,2,1987,1,1,234441,1196,1,0,0,0,0,0,0,0,0,0,1
4,4,2005,2,1,640007,1825,0,0,0,0,1,0,0,0,0,0,1
3,3,1978,0,1,339443,1259,0,0,0,0,0,1,0,0,0,0,1
1,4,1924,2,1,76355,850,0,0,0,0,0,1,0,0,0,1,0
3,3,2015,2,1,426271,1770,0,0,0,0,0,0,1,0,0,0,1
3,4,1982,1,1,316461,1070,0,0,0,0,0,1,0,0,0,1,0
2,3,2003,1,1,181053,742,0,0,0,0,0,0,1,0,0,0,1
3,3,1975,2,1,165699,1177,0,0,0,0,0,1,0,0,0,1,0
2,2,2004,1,1,192135,1044,0,0,0,0,1,0,0,0,0,1,0
1,1,2013,1,1,151387,581,1,0,0,0,0,0,0,0,0,0,1
2,3,2014,1,1,333927,1265,0,0,0,0,1,0,0,0,0,0,1
1,2,1979,1,1,115404,842,1,0,0,0,0,0,0,0,0,0,1
1,2,2013,2,1,232529,954,0,0,0,0,0,0,1,0,0,0,1
3,5,1999,2,1,440877,1145,0,0,0,0,0,1,0,0,0,0,1
2,2,2004,1,1,268691,1169,0,0,0,0,0,0,1,0,0,0,1
4,4,2009,3,2,978004,1888,0,0,0,0,1,0,0,0,0,0,1
2,3,1965,2,1,326747,1340,0,0,0,0,0,1,0,0,0,1,0
1,3,1946,0,1,150478,704,0,0,0,0,0,1,0,0,0,0,1
2,4,1945,1,1,306386,792,0,0,0,0,0,1,0,0,0,1,0
2,5,1967,1,2,397407,1704,0,1,0,0,0,0,0,0,0,1,0
3,3,2024,2,1,697410,1848,0,0,0,0,1,0,0,0,0,0,1
3,3,1975,2,1,251571,1593,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,443258,1485,0,0,0,0,1,0,0,0,0,1,0
1,3,1921,2,1,256684,1189,0,0,0,0,1,0,0,0,0,0,1
1,2,1956,1,1,120300,732,0,0,0,0,0,1,0,0,0,1,0
2,2,2016,1,1,269813,852,1,0,0,0,0,0,0,0,0,0,1
3,3,1976,1,1,361310,1200,0,0,0,0,0,1,0,0,0,1,0
1,2,1950,1,1,160775,680,0,0,0,0,0,1,0,0,0,0,1
2,2,1987,1,1,231461,1196,1,0,0,0,0,0,0,0,0,0,1
4,4,2017,2,2,1180093,2014,0,0,0,0,1,0,0,0,0,1,0
3,2,2013,2,1,270779,1023,0,0,0,0,1,0,0,0,0,1,0
1,3,1948,2,1,229749,937,0,0,0,0,0,1,0,0,0,1,0
1,1,1987,1,1,90733,570,1,0,0,0,0,0,0,0,0,1,0
2,5,1977,1,2,290488,1016,0,0,0,0,0,1,0,0,0,1,0
1,3,1973,1,1,196068,864,0,0,0,0,0,1,0,0,0,1,0
2,3,2011,1,1,268865,1159,0,0,0,0,0,0,1,0,0,0,1
2,2,1920,1,1,319704,1053,0,0,0,0,0,1,0,0,0,1,0
2,2,1972,1,1,239569,969,1,0,0,0,0,0,0,0,0,1,0
4,3,2020,1,1,428163,1151,0,0,0,0,1,0,0,0,0,0,1
4,4,1986,2,2,440322,1585,0,0,0,0,1,0,0,0,0,1,0
4,3,1978,2,1,654200,2600,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,570108,1657,0,0,0,0,1,0,0,0,0,1,0
3,3,2019,2,1,521402,1628,0,0,0,0,1,0,0,0,0,0,1
4,3,2020,1,1,431851,1151,0,0,0,0,1,0,0,0,0,0,1
4,2,1910,2,1,259328,2004,0,0,0,0,1,0,0,0,0,1,0
1,1,1968,1,1,118570,608,0,0,0,0,0,0,1,0,0,0,1
2,3,1959,2,1,423473,1176,0,0,0,0,0,1,0,0,0,0,1
1,2,1979,1,1,91833,825,1,0,0,0,0,0,0,0,0,1,0
2,3,1973,2,1,368571,1248,0,0,0,0,0,1,0,0,0,1,0
2,2,1986,1,1,149628,964,1,0,0,0,0,0,0,0,0,1,0
2,3,2012,1,1,278765,966,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,383593,1456,0,0,0,0,1,0,0,0,0,0,1
2,4,1971,2,1,305383,850,0,0,0,0,0,1,0,0,0,1,0
2,2,2010,1,1,238878,1140,1,0,0,0,0,0,0,0,0,1,0
1,2,1929,1,1,140028,1341,0,0,0,0,0,1,0,0,0,1,0
2,3,1958,1,2,278896,1025,0,0,0,0,0,1,0,0,0,1,0
3,3,2017,2,1,488674,1456,0,0,0,0,1,0,0,0,0,0,1
3,5,1910,2,3,324717,2206,0,0,0,0,1,0,0,0,0,1,0
2,2,1999,2,1,278464,1065,1,0,0,0,0,0,0,0,0,1,0
4,5,2014,2,1,726438,1896,0,0,0,0,1,0,0,0,0,0,1
1,3,1913,1,1,180897,1006,0,0,0,0,0,1,0,0,0,1,0
4,4,2017,2,1,531630,1471,0,0,0,0,1,0,0,0,0,1,0
4,5,2004,1,2,376221,2164,0,0,0,0,1,0,0,0,0,1,0
2,3,2023,2,1,491400,1381,0,0,0,0,0,1,0,0,0,1,0
2,3,1915,1,1,330567,921,0,0,0,0,1,0,0,0,0,0,1
2,3,1928,1,1,158710,1450,0,0,0,0,1,0,0,0,0,1,0
2,2,2020,1,1,474618,1205,1,0,0,0,0,0,0,0,0,1,0
3,5,2021,3,1,1798361,2174,1,0,0,0,0,0,0,0,0,0,1
1,3,1957,2,1,288263,1040,0,0,0,0,0,1,0,0,0,1,0
3,4,1980,3,2,748309,1877,0,0,0,0,0,1,0,0,0,0,1
2,3,1934,1,1,651479,1707,0,0,0,0,1,0,0,0,0,0,1
4,4,1969,2,1,801712,2596,0,0,0,0,1,0,0,0,0,1,0
4,5,1968,2,1,431229,2079,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,444386,1485,0,0,0,0,1,0,0,0,0,1,0
2,3,1986,2,1,143002,1399,1,0,0,0,0,0,0,0,0,1,0
2,3,1959,2,2,273440,1262,0,0,1,0,0,0,0,0,0,0,1
